type,date,unix_start,unix_end,day,start,end,category,project,task,subtask,amount,amount_decimal,rate,sum,rounding_minutes,rounding_method,note
timed,4/18/17,1492537260,1492554720,Tuesday,12:41 PM,5:32 PM,,ECD-Network,SkinIO,,04:51,4.85,,,1,NEAREST,
timed,4/19/17,1492606620,1492609620,Wednesday,7:57 AM,8:47 AM,,ECD-Network,SkinIO,,00:50,0.83,,,1,NEAREST,
timed,4/19/17,1492616280,1492620180,Wednesday,10:38 AM,11:43 AM,,ECD-Network,SkinIO,,01:05,1.08,,,1,NEAREST,
timed,4/19/17,1492622160,1492642620,Wednesday,12:16 PM,5:57 PM,,ECD-Network,SkinIO,,05:41,5.68,,,1,NEAREST,
timed,4/20/17,1492696620,1492708320,Thursday,8:57 AM,12:12 PM,,ECD-Network,SkinIO,,03:15,3.25,,,1,NEAREST,
timed,4/20/17,1492709580,1492728300,Thursday,12:33 PM,5:45 PM,,ECD-Network,SkinIO,,05:12,5.20,,,1,NEAREST,
timed,4/21/17,1492781040,1492794060,Friday,8:24 AM,12:01 PM,,ECD-Network,SkinIO,,03:37,3.62,,,1,NEAREST,
timed,4/21/17,1492796400,1492814520,Friday,12:40 PM,5:42 PM,,ECD-Network,SkinIO,,05:02,5.03,,,1,NEAREST,
timed,4/24/17,1493042880,1493054400,Monday,9:08 AM,12:20 PM,,ECD-Network,SkinIO,,03:12,3.20,,,1,NEAREST,
timed,4/24/17,1493055900,1493074080,Monday,12:45 PM,5:48 PM,,ECD-Network,SkinIO,,05:03,5.05,,,1,NEAREST,
timed,4/25/17,1493128860,1493139300,Tuesday,9:01 AM,11:55 AM,,ECD-Network,SkinIO,,02:54,2.90,,,1,NEAREST,
timed,4/25/17,1493141700,1493160000,Tuesday,12:35 PM,5:40 PM,,ECD-Network,SkinIO,,05:05,5.08,,,1,NEAREST,
timed,4/26/17,1493214600,1493246640,Wednesday,8:50 AM,5:44 PM,,ECD-Network,SkinIO,,08:54,8.90,,,1,NEAREST,
timed,4/27/17,1493301540,1493313600,Thursday,8:59 AM,12:20 PM,,ECD-Network,SkinIO,,03:21,3.35,,,1,NEAREST,
timed,4/27/17,1493315760,1493333760,Thursday,12:56 PM,5:56 PM,,ECD-Network,SkinIO,,05:00,5.00,,,1,NEAREST,
timed,4/28/17,1493385960,1493400480,Friday,8:26 AM,12:28 PM,,ECD-Network,SkinIO,,04:02,4.03,,,1,NEAREST,
timed,4/28/17,1493402460,1493418300,Friday,1:01 PM,5:25 PM,,ECD-Network,SkinIO,,04:24,4.40,,,1,NEAREST,
timed,5/1/17,1493641680,1493642640,Monday,7:28 AM,7:44 AM,,Uplink ,Version 1,,00:16,0.27,,,1,NEAREST,
timed,5/1/17,1493647080,1493657880,Monday,8:58 AM,11:58 AM,,ECD-Network,SkinIO,,03:00,3.00,,,1,NEAREST,
timed,5/1/17,1493659200,1493678460,Monday,12:20 PM,5:41 PM,,ECD-Network,SkinIO,,05:21,5.35,,,1,NEAREST,
timed,5/1/17,1493684040,1493685180,Monday,7:14 PM,7:33 PM,,Trumpet,Practice,,00:19,0.32,,,1,NEAREST,
timed,5/1/17,1493686020,1493690820,Monday,7:47 PM,9:07 PM,,ECD-Network,SkinIO,,01:20,1.33,,,1,NEAREST,
timed,5/2/17,1493728860,1493746860,Tuesday,7:41 AM,12:41 PM,,ECD-Network,SkinIO,,05:00,5.00,,,1,NEAREST,
timed,5/2/17,1493748000,1493766720,Tuesday,1:00 PM,6:12 PM,,ECD-Network,SkinIO,,05:12,5.20,,,1,NEAREST,
timed,5/3/17,1493815320,1493832180,Wednesday,7:42 AM,12:23 PM,,ECD-Network,SkinIO,,04:41,4.68,,,1,NEAREST,
timed,5/3/17,1493833380,1493851500,Wednesday,12:43 PM,5:45 PM,,ECD-Network,SkinIO,,05:02,5.03,,,1,NEAREST,
timed,5/4/17,1493903100,1493917740,Thursday,8:05 AM,12:09 PM,,ECD-Network,SkinIO,,04:04,4.07,,,1,NEAREST,
timed,5/4/17,1493919720,1493935920,Thursday,12:42 PM,5:12 PM,,ECD-Network,SkinIO,,04:30,4.50,,,1,NEAREST,
timed,5/5/17,1493990760,1494004560,Friday,8:26 AM,12:16 PM,,ECD-Network,SkinIO,,03:50,3.83,,,1,NEAREST,
timed,5/5/17,1494006960,1494021900,Friday,12:56 PM,5:05 PM,,ECD-Network,SkinIO,,04:09,4.15,,,1,NEAREST,
timed,5/7/17,1494206040,1494207420,Sunday,8:14 PM,8:37 PM,,Trumpet,Practice,,00:23,0.38,,,1,NEAREST,
timed,5/8/17,1494245400,1494248880,Monday,7:10 AM,8:08 AM,,Quest,App,,00:58,0.97,,,1,NEAREST,
timed,5/8/17,1494251580,1494264360,Monday,8:53 AM,12:26 PM,,ECD-Network,SkinIO,,03:33,3.55,,,1,NEAREST,
timed,5/8/17,1494267060,1494284400,Monday,1:11 PM,6:00 PM,,ECD-Network,SkinIO,,04:49,4.82,,,1,NEAREST,
timed,5/9/17,1494337740,1494369720,Tuesday,8:49 AM,5:42 PM,,ECD-Network,SkinIO,,08:53,8.88,,,1,NEAREST,
timed,5/9/17,1494380760,1494384300,Tuesday,8:46 PM,9:45 PM,,Quest,App,,00:59,0.98,,,1,NEAREST,
timed,5/10/17,1494418200,1494419760,Wednesday,7:10 AM,7:36 AM,,Quest,App,,00:26,0.43,,,1,NEAREST,
timed,5/10/17,1494420300,1494420660,Wednesday,7:45 AM,7:51 AM,,Quest,App,,00:06,0.10,,,1,NEAREST,
timed,5/10/17,1494421740,1494423000,Wednesday,8:09 AM,8:30 AM,,Quest,App,,00:21,0.35,,,1,NEAREST,
timed,5/10/17,1494425220,1494438120,Wednesday,9:07 AM,12:42 PM,,ECD-Network,SkinIO,,03:35,3.58,,,1,NEAREST,
timed,5/10/17,1494439380,1494455460,Wednesday,1:03 PM,5:31 PM,,ECD-Network,SkinIO,,04:28,4.47,,,1,NEAREST,
timed,5/11/17,1494505560,1494508560,Thursday,7:26 AM,8:16 AM,,Quest,App,,00:50,0.83,,,1,NEAREST,
timed,5/11/17,1494511200,1494522600,Thursday,9:00 AM,12:10 PM,,ECD-Network,SkinIO,,03:10,3.17,,,1,NEAREST,
timed,5/11/17,1494524100,1494543000,Thursday,12:35 PM,5:50 PM,,ECD-Network,SkinIO,,05:15,5.25,,,1,NEAREST,
timed,5/12/17,1494595800,1494607680,Friday,8:30 AM,11:48 AM,,ECD-Network,SkinIO,,03:18,3.30,,,1,NEAREST,
timed,5/15/17,1494857940,1494868800,Monday,9:19 AM,12:20 PM,,ECD-Network,SkinIO,,03:01,3.02,,,1,NEAREST,
timed,5/15/17,1494869940,1494888240,Monday,12:39 PM,5:44 PM,,ECD-Network,SkinIO,,05:05,5.08,,,1,NEAREST,
timed,5/16/17,1494943260,1494954660,Tuesday,9:01 AM,12:11 PM,,ECD-Network,SkinIO,,03:10,3.17,,,1,NEAREST,
timed,5/16/17,1494955980,1494975780,Tuesday,12:33 PM,6:03 PM,,ECD-Network,SkinIO,,05:30,5.50,,,1,NEAREST,
timed,5/16/17,1494984600,1494987300,Tuesday,8:30 PM,9:15 PM,,Uplink ,Version 1,,00:45,0.75,,,1,NEAREST,
timed,5/17/17,1495025760,1495028040,Wednesday,7:56 AM,8:34 AM,,Quest,App,,00:38,0.63,,,1,NEAREST,
timed,5/17/17,1495030200,1495042860,Wednesday,9:10 AM,12:41 PM,,ECD-Network,SkinIO,,03:31,3.52,,,1,NEAREST,
timed,5/17/17,1495044120,1495061460,Wednesday,1:02 PM,5:51 PM,,ECD-Network,SkinIO,,04:49,4.82,,,1,NEAREST,
timed,5/18/17,1495109880,1495112940,Thursday,7:18 AM,8:09 AM,,Quest,App,,00:51,0.85,,,1,NEAREST,
timed,5/18/17,1495116300,1495126020,Thursday,9:05 AM,11:47 AM,,ECD-Network,SkinIO,,02:42,2.70,,,1,NEAREST,
timed,5/18/17,1495127820,1495147380,Thursday,12:17 PM,5:43 PM,,ECD-Network,SkinIO,,05:26,5.43,,,1,NEAREST,
timed,5/19/17,1495200660,1495213500,Friday,8:31 AM,12:05 PM,,ECD-Network,SkinIO,,03:34,3.57,,,1,NEAREST,
timed,5/19/17,1495214640,1495232160,Friday,12:24 PM,5:16 PM,,ECD-Network,SkinIO,,04:52,4.87,,,1,NEAREST,
timed,5/20/17,1495308660,1495311840,Saturday,2:31 PM,3:24 PM,,Quest,App,,00:53,0.88,,,1,NEAREST,
timed,5/22/17,1495461480,1495471260,Monday,8:58 AM,11:41 AM,,ECD-Network,SkinIO,,02:43,2.72,,,1,NEAREST,
timed,5/22/17,1495473600,1495492620,Monday,12:20 PM,5:37 PM,,ECD-Network,SkinIO,,05:17,5.28,,,1,NEAREST,
timed,5/23/17,1495549860,1495559580,Tuesday,9:31 AM,12:13 PM,,ECD-Network,SkinIO,,02:42,2.70,,,1,NEAREST,
timed,5/23/17,1495561680,1495578480,Tuesday,12:48 PM,5:28 PM,,ECD-Network,SkinIO,,04:40,4.67,,,1,NEAREST,
timed,5/24/17,1495627860,1495630860,Wednesday,7:11 AM,8:01 AM,,Quest,App,,00:50,0.83,,,1,NEAREST,
timed,5/24/17,1495634940,1495645560,Wednesday,9:09 AM,12:06 PM,,ECD-Network,SkinIO,,02:57,2.95,,,1,NEAREST,
timed,5/25/17,1495714380,1495716240,Thursday,7:13 AM,7:44 AM,,Quest,App,,00:31,0.52,,,1,NEAREST,
timed,5/25/17,1495720500,1495733640,Thursday,8:55 AM,12:34 PM,,ECD-Network,SkinIO,,03:39,3.65,,,1,NEAREST,
timed,5/25/17,1495735020,1495751040,Thursday,12:57 PM,5:24 PM,,ECD-Network,SkinIO,,04:27,4.45,,,1,NEAREST,
timed,5/25/17,1495765140,1495770360,Thursday,9:19 PM,10:46 PM,,Quest,App,,01:27,1.45,,,1,NEAREST,
timed,5/26/17,1495806060,1495820760,Friday,8:41 AM,12:46 PM,,ECD-Network,SkinIO,,04:05,4.08,,,1,NEAREST,
timed,5/26/17,1495821720,1495835580,Friday,1:02 PM,4:53 PM,,ECD-Network,SkinIO,,03:51,3.85,,,1,NEAREST,
timed,5/26/17,1495844400,1495849380,Friday,7:20 PM,8:43 PM,,Quest,App,,01:23,1.38,,,1,NEAREST,
timed,5/26/17,1495850400,1495858020,Friday,9:00 PM,11:07 PM,,Quest,App,,02:07,2.12,,,1,NEAREST,
timed,5/27/17,1495888320,1495894560,Saturday,7:32 AM,9:16 AM,,Quest,App,,01:44,1.73,,,1,NEAREST,
timed,5/30/17,1496147460,1496148420,Tuesday,7:31 AM,7:47 AM,,Quest,App,,00:16,0.27,,,1,NEAREST,
timed,5/30/17,1496148960,1496149860,Tuesday,7:56 AM,8:11 AM,,Quest,App,,00:15,0.25,,,1,NEAREST,
timed,5/30/17,1496152380,1496163660,Tuesday,8:53 AM,12:01 PM,,ECD-Network,SkinIO,,03:08,3.13,,,1,NEAREST,
timed,5/30/17,1496164860,1496184120,Tuesday,12:21 PM,5:42 PM,,ECD-Network,SkinIO,,05:21,5.35,,,1,NEAREST,
timed,5/31/17,1496231880,1496235840,Wednesday,6:58 AM,8:04 AM,,Quest,App,,01:06,1.10,,,1,NEAREST,
timed,5/31/17,1496239680,1496250360,Wednesday,9:08 AM,12:06 PM,,ECD-Network,SkinIO,,02:58,2.97,,,1,NEAREST,
timed,5/31/17,1496251560,1496270820,Wednesday,12:26 PM,5:47 PM,,ECD-Network,SkinIO,,05:21,5.35,,,1,NEAREST,
timed,6/1/17,1496326200,1496337540,Thursday,9:10 AM,12:19 PM,,ECD-Network,SkinIO,,03:09,3.15,,,1,NEAREST,
timed,6/1/17,1496339700,1496364000,Thursday,12:55 PM,7:40 PM,,ECD-Network,SkinIO,,06:45,6.75,,,1,NEAREST,
timed,6/2/17,1496406300,1496426460,Friday,7:25 AM,1:01 PM,,ECD-Network,SkinIO,,05:36,5.60,,,1,NEAREST,
timed,6/2/17,1496427540,1496446020,Friday,1:19 PM,6:27 PM,,ECD-Network,SkinIO,,05:08,5.13,,,1,NEAREST,
timed,6/3/17,1496511960,1496517240,Saturday,12:46 PM,2:14 PM,,Quest,App,,01:28,1.47,,,1,NEAREST,
timed,6/4/17,1496577780,1496581680,Sunday,7:03 AM,8:08 AM,,Quest,App,,01:05,1.08,,,1,NEAREST,
timed,6/5/17,1496663580,1496667780,Monday,6:53 AM,8:03 AM,,Quest,App,,01:10,1.17,,,1,NEAREST,
timed,6/5/17,1496670960,1496703000,Monday,8:56 AM,5:50 PM,,ECD-Network,SkinIO,,08:54,8.90,,,1,NEAREST,
timed,6/6/17,1496752740,1496754180,Tuesday,7:39 AM,8:03 AM,,Quest,App,,00:24,0.40,,,1,NEAREST,
timed,6/6/17,1496756640,1496768700,Tuesday,8:44 AM,12:05 PM,,ECD-Network,SkinIO,,03:21,3.35,,,1,NEAREST,
timed,6/6/17,1496770620,1496790660,Tuesday,12:37 PM,6:11 PM,,ECD-Network,SkinIO,,05:34,5.57,,,1,NEAREST,
timed,6/7/17,1496837340,1496841540,Wednesday,7:09 AM,8:19 AM,,Quest,App,,01:10,1.17,,,1,NEAREST,
timed,6/7/17,1496844300,1496856780,Wednesday,9:05 AM,12:33 PM,,ECD-Network,SkinIO,,03:28,3.47,,,1,NEAREST,
timed,6/7/17,1496857800,1496874480,Wednesday,12:50 PM,5:28 PM,,ECD-Network,SkinIO,,04:38,4.63,,,1,NEAREST,
timed,6/8/17,1496925180,1496928240,Thursday,7:33 AM,8:24 AM,,Quest,App,,00:51,0.85,,,1,NEAREST,
timed,6/8/17,1496931060,1496944080,Thursday,9:11 AM,12:48 PM,,ECD-Network,SkinIO,,03:37,3.62,,,1,NEAREST,
timed,6/8/17,1496945940,1496961720,Thursday,1:19 PM,5:42 PM,,ECD-Network,SkinIO,,04:23,4.38,,,1,NEAREST,
timed,6/9/17,1497015120,1497045900,Friday,8:32 AM,5:05 PM,,ECD-Network,SkinIO,,08:33,8.55,,,1,NEAREST,
timed,6/11/17,1497212580,1497218520,Sunday,3:23 PM,5:02 PM,,Quest,App,,01:39,1.65,,,1,NEAREST,
timed,6/12/17,1497270960,1497273240,Monday,7:36 AM,8:14 AM,,Quest,App,,00:38,0.63,,,1,NEAREST,
timed,6/12/17,1497275520,1497305760,Monday,8:52 AM,5:16 PM,,ECD-Network,SkinIO,,08:24,8.40,,,1,NEAREST,
timed,6/13/17,1497357240,1497360960,Tuesday,7:34 AM,8:36 AM,,Quest,App,,01:02,1.03,,,1,NEAREST,
timed,6/13/17,1497363060,1497373860,Tuesday,9:11 AM,12:11 PM,,ECD-Network,SkinIO,,03:00,3.00,,,1,NEAREST,
timed,6/13/17,1497375900,1497393960,Tuesday,12:45 PM,5:46 PM,,ECD-Network,SkinIO,,05:01,5.02,,,1,NEAREST,
timed,6/13/17,1497409680,1497413460,Tuesday,10:08 PM,11:11 PM,,Quest,App,,01:03,1.05,,,1,NEAREST,
timed,6/14/17,1497442440,1497446400,Wednesday,7:14 AM,8:20 AM,,Quest,App,,01:06,1.10,,,1,NEAREST,
timed,6/14/17,1497448980,1497463980,Wednesday,9:03 AM,1:13 PM,,ECD-Network,SkinIO,,04:10,4.17,,,1,NEAREST,
timed,6/14/17,1497465300,1497485160,Wednesday,1:35 PM,7:06 PM,,ECD-Network,SkinIO,,05:31,5.52,,,1,NEAREST,
timed,6/15/17,1497535320,1497547200,Thursday,9:02 AM,12:20 PM,,ECD-Network,SkinIO,,03:18,3.30,,,1,NEAREST,
timed,6/15/17,1497548340,1497556440,Thursday,12:39 PM,2:54 PM,,ECD-Network,SkinIO,,02:15,2.25,,,1,NEAREST,
timed,6/15/17,1497557820,1497568800,Thursday,3:17 PM,6:20 PM,,ECD-Network,SkinIO,,03:03,3.05,,,1,NEAREST,
timed,6/15/17,1497573240,1497577800,Thursday,7:34 PM,8:50 PM,,Quest,App,,01:16,1.27,,,1,NEAREST,
timed,6/15/17,1497579240,1497582240,Thursday,9:14 PM,10:04 PM,,Quest,App,,00:50,0.83,,,1,NEAREST,
timed,6/16/17,1497622560,1497645360,Friday,9:16 AM,3:36 PM,,ECD-Network,SkinIO,,06:20,6.33,,,1,NEAREST,
timed,6/16/17,1497645360,1497648600,Friday,3:36 PM,4:30 PM,,Quest,App,,00:54,0.90,,,1,NEAREST,
timed,6/16/17,1497648600,1497651420,Friday,4:30 PM,5:17 PM,,ECD-Network,SkinIO,,00:47,0.78,,,1,NEAREST,
timed,6/19/17,1497881700,1497892440,Monday,9:15 AM,12:14 PM,,ECD-Network,SkinIO,,02:59,2.98,,,1,NEAREST,
timed,6/19/17,1497895680,1497909360,Monday,1:08 PM,4:56 PM,,ECD-Network,SkinIO,,03:48,3.80,,,1,NEAREST,
timed,6/20/17,1497966600,1497980700,Tuesday,8:50 AM,12:45 PM,,ECD-Network,SkinIO,,03:55,3.92,,,1,NEAREST,
timed,6/20/17,1497982860,1498000620,Tuesday,1:21 PM,6:17 PM,,ECD-Network,SkinIO,,04:56,4.93,,,1,NEAREST,
timed,6/21/17,1498054200,1498086300,Wednesday,9:10 AM,6:05 PM,,ECD-Network,SkinIO,,08:55,8.92,,,1,NEAREST,
timed,6/22/17,1498141140,1498172460,Thursday,9:19 AM,6:01 PM,,ECD-Network,SkinIO,,08:42,8.70,,,1,NEAREST,
timed,6/23/17,1498224780,1498255560,Friday,8:33 AM,5:06 PM,,ECD-Network,SkinIO,,08:33,8.55,,,1,NEAREST,
timed,6/26/17,1498486200,1498516440,Monday,9:10 AM,5:34 PM,,ECD-Network,SkinIO,,08:24,8.40,,,1,NEAREST,
timed,6/27/17,1498573500,1498584360,Tuesday,9:25 AM,12:26 PM,,ECD-Network,SkinIO,,03:01,3.02,,,1,NEAREST,
timed,6/28/17,1498675320,1498677540,Wednesday,1:42 PM,2:19 PM,,ECD-Network,SkinIO,,00:37,0.62,,,1,NEAREST,
timed,6/28/17,1498678860,1498685700,Wednesday,2:41 PM,4:35 PM,,ECD-Network,SkinIO,,01:54,1.90,,,1,NEAREST,
timed,7/5/17,1499260920,1499302080,Wednesday,8:22 AM,7:48 PM,,ECD-Network,SkinIO,,11:26,11.43,,,1,NEAREST,
timed,7/6/17,1499347380,1499365020,Thursday,8:23 AM,1:17 PM,,ECD-Network,SkinIO,,04:54,4.90,,,1,NEAREST,
timed,7/6/17,1499366400,1499382000,Thursday,1:40 PM,6:00 PM,,ECD-Network,SkinIO,,04:20,4.33,,,1,NEAREST,
timed,7/7/17,1499433120,1499466480,Friday,8:12 AM,5:28 PM,,ECD-Network,SkinIO,,09:16,9.27,,,1,NEAREST,
timed,7/8/17,1499545800,1499549400,Saturday,3:30 PM,4:30 PM,,Trumpet,Practice,,01:00,1.00,,,1,NEAREST,
timed,7/8/17,1499550300,1499552640,Saturday,4:45 PM,5:24 PM,,Trumpet,Practice,,00:39,0.65,,,1,NEAREST,
timed,7/8/17,1499554800,1499559000,Saturday,6:00 PM,7:10 PM,,Trumpet,Practice,,01:10,1.17,,,1,NEAREST,
timed,7/10/17,1499694300,1499729220,Monday,8:45 AM,6:27 PM,,ECD-Network,SkinIO,,09:42,9.70,,,1,NEAREST,
timed,7/11/17,1499780580,1499793900,Tuesday,8:43 AM,12:25 PM,,ECD-Network,SkinIO,,03:42,3.70,,,1,NEAREST,
timed,7/11/17,1499795520,1499815140,Tuesday,12:52 PM,6:19 PM,,ECD-Network,SkinIO,,05:27,5.45,,,1,NEAREST,
timed,7/12/17,1499864520,1499881620,Wednesday,8:02 AM,12:47 PM,,ECD-Network,SkinIO,,04:45,4.75,,,1,NEAREST,
timed,7/12/17,1499882400,1499900220,Wednesday,1:00 PM,5:57 PM,,ECD-Network,SkinIO,,04:57,4.95,,,1,NEAREST,
timed,7/13/17,1499954280,1499966280,Thursday,8:58 AM,12:18 PM,,ECD-Network,SkinIO,,03:20,3.33,,,1,NEAREST,
timed,7/13/17,1499968200,1499983680,Thursday,12:50 PM,5:08 PM,,ECD-Network,SkinIO,,04:18,4.30,,,1,NEAREST,
timed,7/14/17,1500039360,1500052620,Friday,8:36 AM,12:17 PM,,ECD-Network,SkinIO,,03:41,3.68,,,1,NEAREST,
timed,7/14/17,1500054000,1500073080,Friday,12:40 PM,5:58 PM,,ECD-Network,SkinIO,,05:18,5.30,,,1,NEAREST,
timed,7/15/17,1500125820,1500127740,Saturday,8:37 AM,9:09 AM,,ECD-Network,SkinIO,,00:32,0.53,,,1,NEAREST,
timed,7/15/17,1500133920,1500134280,Saturday,10:52 AM,10:58 AM,,ECD-Network,SkinIO,,00:06,0.10,,,1,NEAREST,
timed,7/16/17,1500253500,1500259080,Sunday,8:05 PM,9:38 PM,,ECD-Network,SkinIO,,01:33,1.55,,,1,NEAREST,
timed,7/17/17,1500292800,1500293820,Monday,7:00 AM,7:17 AM,,ECD-Network,SkinIO,,00:17,0.28,,,1,NEAREST,
timed,7/17/17,1500296460,1500336480,Monday,8:01 AM,7:08 PM,,ECD-Network,SkinIO,,11:07,11.12,,,1,NEAREST,
timed,7/18/17,1500378660,1500380160,Tuesday,6:51 AM,7:16 AM,,ECD-Network,SkinIO,,00:25,0.42,,,1,NEAREST,
timed,7/18/17,1500383100,1500417960,Tuesday,8:05 AM,5:46 PM,,ECD-Network,SkinIO,,09:41,9.68,,,1,NEAREST,
timed,7/19/17,1500472380,1500489840,Wednesday,8:53 AM,1:44 PM,,ECD-Network,SkinIO,,04:51,4.85,,,1,NEAREST,
timed,7/19/17,1500490140,1500505020,Wednesday,1:49 PM,5:57 PM,,ECD-Network,SkinIO,,04:08,4.13,,,1,NEAREST,
timed,7/20/17,1500555720,1500574380,Thursday,8:02 AM,1:13 PM,,ECD-Network,SkinIO,,05:11,5.18,,,1,NEAREST,
timed,7/20/17,1500574980,1500590400,Thursday,1:23 PM,5:40 PM,,ECD-Network,SkinIO,,04:17,4.28,,,1,NEAREST,
timed,7/20/17,1500594660,1500598140,Thursday,6:51 PM,7:49 PM,,ECD-Network,SkinIO,,00:58,0.97,,,1,NEAREST,
timed,7/21/17,1500643800,1500657600,Friday,8:30 AM,12:20 PM,,ECD-Network,SkinIO,,03:50,3.83,,,1,NEAREST,
timed,7/21/17,1500661200,1500675960,Friday,1:20 PM,5:26 PM,,ECD-Network,SkinIO,,04:06,4.10,,,1,NEAREST,
timed,7/24/17,1500906180,1500916140,Monday,9:23 AM,12:09 PM,,ECD-Network,SkinIO,,02:46,2.77,,,1,NEAREST,
timed,7/24/17,1500917520,1500936480,Monday,12:32 PM,5:48 PM,,ECD-Network,SkinIO,,05:16,5.27,,,1,NEAREST,
timed,7/25/17,1500987420,1501007160,Tuesday,7:57 AM,1:26 PM,,ECD-Network,SkinIO,,05:29,5.48,,,1,NEAREST,
timed,7/25/17,1501008480,1501026540,Tuesday,1:48 PM,6:49 PM,,ECD-Network,SkinIO,,05:01,5.02,,,1,NEAREST,
timed,7/26/17,1501073820,1501092480,Wednesday,7:57 AM,1:08 PM,,ECD-Network,SkinIO,,05:11,5.18,,,1,NEAREST,
timed,7/26/17,1501093260,1501109880,Wednesday,1:21 PM,5:58 PM,,ECD-Network,SkinIO,,04:37,4.62,,,1,NEAREST,
timed,7/27/17,1501162440,1501177020,Thursday,8:34 AM,12:37 PM,,ECD-Network,SkinIO,,04:03,4.05,,,1,NEAREST,
timed,7/27/17,1501178280,1501197180,Thursday,12:58 PM,6:13 PM,,ECD-Network,SkinIO,,05:15,5.25,,,1,NEAREST,
timed,7/28/17,1501249020,1501262400,Friday,8:37 AM,12:20 PM,,ECD-Network,SkinIO,,03:43,3.72,,,1,NEAREST,
timed,7/28/17,1501263660,1501281900,Friday,12:41 PM,5:45 PM,,ECD-Network,SkinIO,,05:04,5.07,,,1,NEAREST,
timed,7/31/17,1501509660,1501523640,Monday,9:01 AM,12:54 PM,,ECD-Network,SkinIO,,03:53,3.88,,,1,NEAREST,
timed,7/31/17,1501525320,1501541760,Monday,1:22 PM,5:56 PM,,ECD-Network,SkinIO,,04:34,4.57,,,1,NEAREST,
timed,8/1/17,1501593840,1501609440,Tuesday,8:24 AM,12:44 PM,,ECD-Network,SkinIO,,04:20,4.33,,,1,NEAREST,
timed,8/1/17,1501610520,1501627320,Tuesday,1:02 PM,5:42 PM,,ECD-Network,SkinIO,,04:40,4.67,,,1,NEAREST,
timed,8/2/17,1501679340,1501697160,Wednesday,8:09 AM,1:06 PM,,ECD-Network,SkinIO,,04:57,4.95,,,1,NEAREST,
timed,8/2/17,1501698360,1501715340,Wednesday,1:26 PM,6:09 PM,,ECD-Network,SkinIO,,04:43,4.72,,,1,NEAREST,
timed,8/3/17,1501770000,1501800360,Thursday,9:20 AM,5:46 PM,,ECD-Network,SkinIO,,08:26,8.43,,,1,NEAREST,
timed,8/4/17,1501852980,1501868160,Friday,8:23 AM,12:36 PM,,ECD-Network,SkinIO,,04:13,4.22,,,1,NEAREST,
timed,8/4/17,1501870080,1501884480,Friday,1:08 PM,5:08 PM,,ECD-Network,SkinIO,,04:00,4.00,,,1,NEAREST,
timed,8/14/17,1502713020,1502715720,Monday,7:17 AM,8:02 AM,,Scintillometer,Analytics,,00:45,0.75,,,1,NEAREST,
timed,8/14/17,1502718960,1502730660,Monday,8:56 AM,12:11 PM,,ECD-Network,SkinIO,,03:15,3.25,,,1,NEAREST,
timed,8/14/17,1502732220,1502757240,Monday,12:37 PM,7:34 PM,,ECD-Network,SkinIO,,06:57,6.95,,,1,NEAREST,
timed,8/15/17,1502798100,1502801040,Tuesday,6:55 AM,7:44 AM,,Scintillometer,Analytics,,00:49,0.82,,,1,NEAREST,
timed,8/15/17,1502802540,1502804040,Tuesday,8:09 AM,8:34 AM,,Scintillometer,Analytics,,00:25,0.42,,,1,NEAREST,
timed,8/15/17,1502808960,1502837820,Tuesday,9:56 AM,5:57 PM,,ECD-Network,SkinIO,,08:01,8.02,,,1,NEAREST,
timed,8/16/17,1502891520,1502904600,Wednesday,8:52 AM,12:30 PM,,ECD-Network,SkinIO,,03:38,3.63,,,1,NEAREST,
timed,8/16/17,1502906220,1502927640,Wednesday,12:57 PM,6:54 PM,,ECD-Network,SkinIO,,05:57,5.95,,,1,NEAREST,
timed,8/17/17,1502977740,1502993220,Thursday,8:49 AM,1:07 PM,,ECD-Network,SkinIO,,04:18,4.30,,,1,NEAREST,
timed,8/17/17,1502994900,1503012000,Thursday,1:35 PM,6:20 PM,,ECD-Network,SkinIO,,04:45,4.75,,,1,NEAREST,
timed,8/18/17,1503063300,1503094020,Friday,8:35 AM,5:07 PM,,ECD-Network,SkinIO,,08:32,8.53,,,1,NEAREST,
timed,8/21/17,1503324480,1503336900,Monday,9:08 AM,12:35 PM,,ECD-Network,SkinIO,,03:27,3.45,,,1,NEAREST,
timed,8/21/17,1503340380,1503355920,Monday,1:33 PM,5:52 PM,,ECD-Network,SkinIO,,04:19,4.32,,,1,NEAREST,
timed,8/22/17,1503410220,1503421440,Tuesday,8:57 AM,12:04 PM,,ECD-Network,SkinIO,,03:07,3.12,,,1,NEAREST,
timed,8/22/17,1503425100,1503443220,Tuesday,1:05 PM,6:07 PM,,ECD-Network,SkinIO,,05:02,5.03,,,1,NEAREST,
timed,8/23/17,1503497280,1503508200,Wednesday,9:08 AM,12:10 PM,,ECD-Network,SkinIO,,03:02,3.03,,,1,NEAREST,
timed,8/23/17,1503511800,1503527820,Wednesday,1:10 PM,5:37 PM,,ECD-Network,SkinIO,,04:27,4.45,,,1,NEAREST,
timed,8/24/17,1503583260,1503596160,Thursday,9:01 AM,12:36 PM,,ECD-Network,SkinIO,,03:35,3.58,,,1,NEAREST,
timed,8/24/17,1503598200,1503613980,Thursday,1:10 PM,5:33 PM,,ECD-Network,SkinIO,,04:23,4.38,,,1,NEAREST,
